,Crime type,Latitude,Longitude,Location,Month
379396,Bicycle theft,51.486212,-0.60934,On or near Brocas Street,2015-12
379397,Bicycle theft,51.487827,-0.608268,On or near Eton Square,2015-12
379500,Bicycle theft,51.485465999999995,-0.619963,On or near Parking Area,2015-12
379501,Bicycle theft,51.485465999999995,-0.619963,On or near Parking Area,2015-12
379502,Bicycle theft,51.483799,-0.618155,On or near Duke Street,2015-12
379503,Bicycle theft,51.483238,-0.614053,On or near Parking Area,2015-12
379504,Bicycle theft,51.485465999999995,-0.619963,On or near Parking Area,2015-12
379505,Bicycle theft,51.485465999999995,-0.619963,On or near Parking Area,2015-12
379526,Bicycle theft,51.475625,-0.618949,On or near College Crescent,2015-12
379635,Bicycle theft,51.471076000000004,-0.62283,On or near St Leonard'S Road,2015-12
379636,Bicycle theft,51.472033,-0.637776,On or near Duncroft,2015-12
379734,Bicycle theft,51.484611,-0.8583719999999999,On or near London Road,2015-12
379741,Bicycle theft,51.476665999999994,-0.8633219999999999,On or near Waltham Road,2015-12
379794,Bicycle theft,51.451809000000004,-0.905502,On or near Supermarket,2015-12
379798,Bicycle theft,51.451334,-0.9056860000000001,On or near Parking Area,2015-12
379832,Bicycle theft,51.437815,-0.9014049999999999,On or near Petrol Station,2015-12
379833,Bicycle theft,51.438102,-0.9090530000000001,On or near Supermarket,2015-12
379861,Bicycle theft,51.426002000000004,-0.9328719999999999,On or near Parking Area,2015-12
379862,Bicycle theft,51.426002000000004,-0.9328719999999999,On or near Parking Area,2015-12
379863,Bicycle theft,51.424735999999996,-0.933017,On or near Supermarket,2015-12
379880,Bicycle theft,51.434436,-0.9327620000000001,On or near Hilbury Road,2015-12
379918,Bicycle theft,51.426601,-0.874806,On or near Melbourne Avenue,2015-12
379941,Bicycle theft,51.435066,-0.941796,On or near Pepper Lane,2015-12
379994,Bicycle theft,51.408125,-0.9456530000000001,On or near Hirtes Avenue,2015-12
380008,Bicycle theft,51.411469,-0.835347,On or near Further/Higher Educational Building,2015-12
380050,Bicycle theft,51.411221999999995,-0.8258780000000001,On or near Seaford Road,2015-12
380735,Bicycle theft,51.626439000000005,-0.73719,On or near Queens Acre,2015-12
380758,Bicycle theft,51.617782,-0.783406,On or near New Road,2015-12
380903,Bicycle theft,51.564851000000004,-0.795048,On or near Beechwood Drive,2015-12
381800,Bicycle theft,52.000042,-0.9873780000000001,On or near Market Square,2015-10
381930,Bicycle theft,51.895804,-0.721762,On or near Vicarage Lane,2015-10
382049,Bicycle theft,51.821946000000004,-0.850549,On or near Edison Road,2015-10
382066,Bicycle theft,51.829811,-0.8429040000000001,On or near Grimmer Close,2015-10
382075,Bicycle theft,51.83044,-0.8401299999999999,On or near Reading Close,2015-10
382091,Bicycle theft,51.8268,-0.830342,On or near Holland Road,2015-10
382260,Bicycle theft,51.815338,-0.813491,On or near Friars Square Shopping Centre,2015-10
382364,Bicycle theft,51.814652,-0.8248540000000001,On or near Springfield Close,2015-10
382493,Bicycle theft,51.80319,-0.80811,On or near Kilner Road,2015-10
382707,Bicycle theft,51.422540999999995,-0.756825,On or near Hart Close,2015-10
382863,Bicycle theft,51.414809999999996,-0.752778,On or near Market Street,2015-10
382958,Bicycle theft,51.397979,-0.771708,On or near Pedestrian Subway,2015-10
382980,Bicycle theft,51.399564,-0.742239,On or near Garswood,2015-10
383007,Bicycle theft,51.401769,-0.746635,On or near Pedestrian Subway,2015-10
383008,Bicycle theft,51.401769,-0.746635,On or near Pedestrian Subway,2015-10
383029,Bicycle theft,51.389426,-0.7570899999999999,On or near Naseby,2015-10
383081,Bicycle theft,51.349145,-0.800584,On or near St Helens Crescent,2015-10
383212,Bicycle theft,52.061102000000005,-1.335312,On or near Pepper Alley,2015-10
383213,Bicycle theft,52.060924,-1.337094,On or near High Street,2015-10
383214,Bicycle theft,52.063966,-1.332862,On or near Spiceball Park Road,2015-10
383215,Bicycle theft,52.062552000000004,-1.3341379999999998,On or near Shopping Area,2015-10
383216,Bicycle theft,52.061101,-1.333532,On or near Parking Area,2015-10
383217,Bicycle theft,52.06214,-1.337616,On or near Parson'S Street,2015-10
383347,Bicycle theft,52.067009999999996,-1.322824,On or near East Close,2015-10
383389,Bicycle theft,52.06009,-1.363653,On or near Conway Drive,2015-10
383390,Bicycle theft,52.06009,-1.363653,On or near Conway Drive,2015-10
383419,Bicycle theft,52.064316999999996,-1.3540379999999999,On or near Miller Road,2015-10
383420,Bicycle theft,52.064316999999996,-1.3540379999999999,On or near Miller Road,2015-10
383497,Bicycle theft,52.056976,-1.332135,On or near Supermarket,2015-10
383498,Bicycle theft,52.057455,-1.335876,On or near Prospect Road,2015-10
383499,Bicycle theft,52.058793,-1.335536,On or near Ashby Court,2015-10
383616,Bicycle theft,51.910736,-1.1528049999999999,On or near Chestnut End,2015-10
383649,Bicycle theft,51.910034,-1.146393,On or near Fair Close,2015-10
383707,Bicycle theft,51.898154999999996,-1.171325,On or near B4030,2015-10
383714,Bicycle theft,51.907696,-1.174144,On or near Howes Lane,2015-10
383715,Bicycle theft,51.907696,-1.174144,On or near Howes Lane,2015-10
383718,Bicycle theft,51.894546999999996,-1.1347260000000001,On or near Heron Court,2015-10
383738,Bicycle theft,51.896965,-1.149518,On or near Supermarket,2015-10
383865,Bicycle theft,51.815351,-1.281442,On or near Oxford Road,2015-10
384096,Bicycle theft,51.679594,-0.593603,On or near Cherry Orchard,2015-10
384168,Bicycle theft,51.666452,-0.6166689999999999,On or near Market Square,2015-10
384169,Bicycle theft,51.666452,-0.6166689999999999,On or near Market Square,2015-10
384248,Bicycle theft,51.667885,-0.6866270000000001,On or near Winters Way,2015-10
384279,Bicycle theft,52.160066,-0.7054630000000001,On or near Moores Hill,2015-10
384309,Bicycle theft,52.079961,-0.748408,On or near Alder Court,2015-10
384321,Bicycle theft,52.114472,-0.694867,On or near Parking Area,2015-10
384361,Bicycle theft,52.077442,-0.7348210000000001,On or near Stanmore Gardens,2015-10
384369,Bicycle theft,52.085634000000006,-0.719104,On or near Park View,2015-10
384489,Bicycle theft,52.065713,-0.723598,On or near Millington Gate,2015-10
384516,Bicycle theft,52.060164,-0.809335,On or near Green Lane,2015-10
384533,Bicycle theft,52.056861,-0.811713,On or near Sports/Recreation Area,2015-10
384547,Bicycle theft,52.065635,-0.807118,On or near Earlestown Way,2015-10
384682,Bicycle theft,52.05131,-0.8166869999999999,On or near Millers Way,2015-10
384802,Bicycle theft,52.049397,-0.756598,On or near Speedwell Place,2015-10
384829,Bicycle theft,52.034391,-0.752393,On or near Larwood Place,2015-10
384894,Bicycle theft,52.042259,-0.758414,On or near Shopping Area,2015-10
384895,Bicycle theft,52.042977,-0.751454,On or near Parking Area,2015-10
384896,Bicycle theft,52.04156,-0.748402,On or near Marlborough Gate Milton Keynes,2015-10
384897,Bicycle theft,52.042808,-0.757612,On or near Central Milton Keynes Shopping Centre,2015-10
384898,Bicycle theft,52.042259,-0.758414,On or near Shopping Area,2015-10
384899,Bicycle theft,52.04156,-0.748402,On or near Marlborough Gate Milton Keynes,2015-10
384900,Bicycle theft,52.041906,-0.759095,On or near Shopping Area,2015-10
384901,Bicycle theft,52.042259,-0.758414,On or near Shopping Area,2015-10
385071,Bicycle theft,52.033431,-0.7731640000000001,On or near Parking Area,2015-10
385072,Bicycle theft,52.035755,-0.775258,On or near Parking Area,2015-10
385073,Bicycle theft,52.039801000000004,-0.7641100000000001,On or near Upper Fifth Street,2015-10
385074,Bicycle theft,52.039211,-0.7610060000000001,On or near Nightclub,2015-10
385075,Bicycle theft,52.033431,-0.7731640000000001,On or near Parking Area,2015-10
385076,Bicycle theft,52.037892,-0.774995,On or near Sports/Recreation Area,2015-10
385077,Bicycle theft,52.033431,-0.7731640000000001,On or near Parking Area,2015-10
385078,Bicycle theft,52.035382,-0.77225,On or near Elder Gate,2015-10
385079,Bicycle theft,52.033431,-0.7731640000000001,On or near Parking Area,2015-10
385080,Bicycle theft,52.033431,-0.7731640000000001,On or near Parking Area,2015-10
385081,Bicycle theft,52.035546000000004,-0.760422,On or near Petersfield Green,2015-10
385082,Bicycle theft,52.039842,-0.7740090000000001,On or near Pedestrian Subway,2015-10
385083,Bicycle theft,52.031478,-0.772138,On or near Parking Area,2015-10
385084,Bicycle theft,52.035382,-0.77225,On or near Elder Gate,2015-10
385085,Bicycle theft,52.033431,-0.7731640000000001,On or near Parking Area,2015-10
385086,Bicycle theft,52.033431,-0.7731640000000001,On or near Parking Area,2015-10
385087,Bicycle theft,52.035382,-0.77225,On or near Elder Gate,2015-10
385088,Bicycle theft,52.037997999999995,-0.7644810000000001,On or near Pedestrian Subway,2015-10
385157,Bicycle theft,52.034386,-0.7906890000000001,On or near Attingham Hill,2015-10
385199,Bicycle theft,52.03767,-0.708739,On or near Pedestrian Subway,2015-10
385236,Bicycle theft,52.025796,-0.6943600000000001,On or near Shernfold,2015-10
385277,Bicycle theft,52.046859000000005,-0.68434,On or near Ashover,2015-10
385348,Bicycle theft,52.026374,-0.735796,On or near Hospital,2015-10
385349,Bicycle theft,52.026374,-0.735796,On or near Hospital,2015-10
385350,Bicycle theft,52.026374,-0.735796,On or near Hospital,2015-10
385351,Bicycle theft,52.026374,-0.735796,On or near Hospital,2015-10
385352,Bicycle theft,52.026374,-0.735796,On or near Hospital,2015-10
385397,Bicycle theft,52.029297,-0.742637,On or near Condor Close,2015-10
385398,Bicycle theft,52.021425,-0.7421439999999999,On or near Serles Close,2015-10
385443,Bicycle theft,52.009332,-0.8026270000000001,On or near Wannamaker Gardens,2015-10
385541,Bicycle theft,52.029525,-0.7564930000000001,On or near Underwood Place,2015-10
385542,Bicycle theft,52.028698999999996,-0.752347,On or near Pedestrian Subway,2015-10
385588,Bicycle theft,52.020978,-0.746659,On or near Jamaica,2015-10
385589,Bicycle theft,52.026434,-0.747309,On or near Grigby Rise,2015-10
385590,Bicycle theft,52.020978,-0.746659,On or near Jamaica,2015-10
385643,Bicycle theft,52.012084,-0.688697,On or near Bradbourne Drive,2015-10
385664,Bicycle theft,52.017515,-0.734748,On or near Dodkin,2015-10
385712,Bicycle theft,52.013832,-0.715968,On or near Simpson Road,2015-10
385730,Bicycle theft,52.011076,-0.738777,On or near Pedestrian Subway,2015-10
385837,Bicycle theft,52.004141,-0.794345,On or near Supermarket,2015-10
386030,Bicycle theft,51.995601,-0.721208,On or near Browne Willis Close,2015-10
386115,Bicycle theft,51.988331,-0.761115,On or near St Patrick'S Way,2015-10
386133,Bicycle theft,51.981978999999995,-0.728644,On or near Ennell Grove,2015-10
386220,Bicycle theft,51.782903000000005,-1.2728540000000002,On or near Field House Drive,2015-10
386228,Bicycle theft,51.789123,-1.268114,On or near Harefields,2015-10
386231,Bicycle theft,51.777015000000006,-1.2642950000000002,On or near Shopping Area,2015-10
386240,Bicycle theft,51.780082,-1.267347,On or near Grove Street,2015-10
386241,Bicycle theft,51.776787,-1.2695889999999999,On or near Pedestrian Subway,2015-10
386242,Bicycle theft,51.774198,-1.266761,On or near Beech Croft Road,2015-10
386243,Bicycle theft,51.776787,-1.2695889999999999,On or near Pedestrian Subway,2015-10
386244,Bicycle theft,51.776787,-1.2695889999999999,On or near Pedestrian Subway,2015-10
386266,Bicycle theft,51.787985,-1.267393,On or near Hawksmoor Road,2015-10
386272,Bicycle theft,51.766983,-1.269023,On or near Kingston Road,2015-10
386273,Bicycle theft,51.765721,-1.2670290000000002,On or near Farndon Road,2015-10
386274,Bicycle theft,51.767588,-1.269347,On or near Aristotle Lane,2015-10
386275,Bicycle theft,51.765721,-1.2670290000000002,On or near Farndon Road,2015-10
386276,Bicycle theft,51.762463000000004,-1.2694,On or near Longworth Road,2015-10
386285,Bicycle theft,51.775259000000005,-1.2581200000000001,On or near Pedestrian Subway,2015-10
386286,Bicycle theft,51.776798,-1.264168,On or near Ewert Place,2015-10
386287,Bicycle theft,51.776123,-1.264063,On or near Diamond Place,2015-10
386288,Bicycle theft,51.776123,-1.264063,On or near Diamond Place,2015-10
386296,Bicycle theft,51.769161,-1.267959,On or near Chalfont Road,2015-10
386297,Bicycle theft,51.773041,-1.273012,On or near Complins Close,2015-10
386419,Bicycle theft,51.755962,-1.21096,On or near Wilberforce Street,2015-10
386449,Bicycle theft,51.757746999999995,-1.231966,On or near John Garne Way,2015-10
386478,Bicycle theft,51.762336,-1.192259,On or near London Road,2015-10
386522,Bicycle theft,51.755927,-1.260915,On or near Further/Higher Educational Building,2015-10
386523,Bicycle theft,51.752189,-1.2569629999999998,On or near Nightclub,2015-10
386524,Bicycle theft,51.753712,-1.2575610000000002,On or near Ship Street,2015-10
386525,Bicycle theft,51.753687,-1.262139,On or near Theatre/Concert Hall,2015-10
386526,Bicycle theft,51.754115999999996,-1.2617260000000001,On or near Parking Area,2015-10
386527,Bicycle theft,51.752189,-1.2569629999999998,On or near Nightclub,2015-10
386528,Bicycle theft,51.753308000000004,-1.256206,On or near Turl Street,2015-10
386529,Bicycle theft,51.754115999999996,-1.2617260000000001,On or near Parking Area,2015-10
386530,Bicycle theft,51.753308000000004,-1.256206,On or near Turl Street,2015-10
386531,Bicycle theft,51.753712,-1.2575610000000002,On or near Ship Street,2015-10
386532,Bicycle theft,51.753481,-1.253682,On or near Radcliffe Square,2015-10
386533,Bicycle theft,51.753366,-1.259667,On or near St Michael'S Street,2015-10
386534,Bicycle theft,51.75763,-1.262901,On or near Further/Higher Educational Building,2015-10
386535,Bicycle theft,51.753178999999996,-1.250065,On or near Further/Higher Educational Building,2015-10
386536,Bicycle theft,51.752189,-1.2569629999999998,On or near Nightclub,2015-10
386537,Bicycle theft,51.754115999999996,-1.2617260000000001,On or near Parking Area,2015-10
386538,Bicycle theft,51.751332,-1.259454,On or near Shopping Area,2015-10
386539,Bicycle theft,51.754115999999996,-1.2617260000000001,On or near Parking Area,2015-10
386540,Bicycle theft,51.755294,-1.253217,On or near Theatre/Concert Hall,2015-10
386541,Bicycle theft,51.754621,-1.259096,On or near Magdalen Street,2015-10
386542,Bicycle theft,51.754115999999996,-1.2617260000000001,On or near Parking Area,2015-10
386543,Bicycle theft,51.754695,-1.259442,On or near Nightclub,2015-10
386544,Bicycle theft,51.755294,-1.253217,On or near Theatre/Concert Hall,2015-10
386545,Bicycle theft,51.755472999999995,-1.2502739999999999,On or near Jowett Walk,2015-10
386546,Bicycle theft,51.754996999999996,-1.251774,On or near Holywell Street,2015-10
386547,Bicycle theft,51.752752,-1.260749,On or near Further/Higher Educational Building,2015-10
386548,Bicycle theft,51.754327,-1.259564,On or near Supermarket,2015-10
386549,Bicycle theft,51.75763,-1.262901,On or near Further/Higher Educational Building,2015-10
386550,Bicycle theft,51.750926,-1.260605,On or near Westgate Shopping Centre,2015-10
386551,Bicycle theft,51.752752,-1.260749,On or near Further/Higher Educational Building,2015-10
386552,Bicycle theft,51.756397,-1.259835,On or near Parking Area,2015-10
386553,Bicycle theft,51.753481,-1.253682,On or near Radcliffe Square,2015-10
386554,Bicycle theft,51.752752,-1.260749,On or near Further/Higher Educational Building,2015-10
386555,Bicycle theft,51.753308000000004,-1.256206,On or near Turl Street,2015-10
386556,Bicycle theft,51.752189,-1.2569629999999998,On or near Nightclub,2015-10
386557,Bicycle theft,51.754321999999995,-1.253103,On or near New College Lane,2015-10
386558,Bicycle theft,51.752604999999996,-1.264446,On or near Nightclub,2015-10
386559,Bicycle theft,51.754996999999996,-1.251774,On or near Holywell Street,2015-10
386560,Bicycle theft,51.757740999999996,-1.261986,On or near Wellington Square,2015-10
386561,Bicycle theft,51.757881,-1.257087,On or near Museum Road,2015-10
386562,Bicycle theft,51.755472999999995,-1.2502739999999999,On or near Jowett Walk,2015-10
386563,Bicycle theft,51.753712,-1.2575610000000002,On or near Ship Street,2015-10
386564,Bicycle theft,51.750926,-1.260605,On or near Westgate Shopping Centre,2015-10
386794,Bicycle theft,51.75138,-1.2541799999999999,On or near Parking Area,2015-10
386795,Bicycle theft,51.749548,-1.2645389999999999,On or near Further/Higher Educational Building,2015-10
386796,Bicycle theft,51.751778,-1.253174,On or near Magpie Lane,2015-10
386797,Bicycle theft,51.7494,-1.259587,On or near Littlegate Street,2015-10
386798,Bicycle theft,51.751531,-1.253902,On or near Further/Higher Educational Building,2015-10
386799,Bicycle theft,51.752684,-1.251406,On or near High Street,2015-10
386800,Bicycle theft,51.750091999999995,-1.2595319999999999,On or near Further/Higher Educational Building,2015-10
